-590.955,-587.2,-590.4,-596.688,0,
18.3023,-9.6,-12.8,-14.8588,0,
-6.24,-2.4,30.4,0,0,
-8.84,-8.8,-8,-13.9731,0,
-3.2,-1.6,67.2,-3.43853,0,
57.6007,-12.8,-16,-5.63901,0,
-12.84,52.8,-11.2,-8.51007,0,
-181.045,-180.8,-179.2,-181.426,0,
-12.918,376.8,11.2,-8.05321,0,
-12.88,62.4,8,-3.54126,0,
-13.518,51.2,-12.8,-26.4932,0,
-132.08,-132.8,-132.8,-138.338,0,
-56.8,-57.6,-54.4,-70.8267,0,
-0.118,-1.6,1.6,33.0714,0,
-5.68,4.8,35.2,266.11,0,
-8.2556,-9.6,-4.8,-16.3347,0,
-13.64,112.8,8,-2.1679,0,
77.0721,-8.8,-4.8,0,0,
-5.56,-2.22045e-16,9.6,-4.90335,0,
-27.5219,-28,-24,-29.4396,0,
-14.4,-7.2,-11.2,-10.4517,0,
1.67896,0.8,22.4,-3.84402,0,
-3.88,-0.8,33.6,-6.56493,0,
-6.4,-1.6,158.4,-0.76,0,
-2.58075,0,-1.6,-9.76597,0,
-11.08,16.8,451.2,-2.8195,0,
-12.8,424,11.2,0,0,
-56,-52.8,-54.4,-54.4475,0,
-35.2,307.2,6.4,0,0,
6.08,-4.8,8,63.1438,0,
-3.002,-0.8,-1.6,-3.63401,0,
-107.48,-109.6,-105.6,-108.744,0,
72.0163,-2.4,1.6,-4.0266,0,
-13.48,424.8,17.6,-3.82527,0,
-41.6,-42.4,-41.6,-42.4,0,
-27.2,237.6,17.6,0,0,
-9.6,24,392,0,0,
-15.162,-16.8,-17.6,-24.3827,0,
-8.76,2.4,4.8,111.785,0,
-15.6,85.6,3.2,-3.60673,0,
-36.8,-37.6,-36.8,-36,0,
-26.4,182.4,9.6,0,0,
-7.078,4,8,87.0785,0,
-3.08,-1.6,-3.2,-5.79424,0,
-63.6264,-64,-64,-62.5895,0,
-17.6,862.4,44.8,0,0,
-2.204,5.6,-4.8,-4.3358,0,
-174.954,-175.2,-174.4,-175.544,0,
-3.96426,-4,-4.8,-8.05321,0,
0.986395,7.2,92.8,0,0,
-26.44,-22.4,-20.8,-23.5572,0,
-9.6,11.2,9.6,544,0,
-28.0116,-6.4,46.4,-2.17828,0,
-166.036,-164,-158.4,-177.078,0,
15.8727,-10.4,-11.2,-11.1945,0,
-5.6,19.2,19.2,589.45,0,
6.33361,24.8,-1.6,0,0,
-9.7941,-8,27.2,-11.0645,0,
-3.964,98.4,-1.6,-2.30327,0,
-13.6,1.6,99.2,-11.585,0,
-29.3185,172,-12.8,-7.5812,0,
-153.967,-158.4,-156.8,-167.695,0,
-9.77548,-12.8,-9.6,-24.8056,0,
-7.72223,0.8,3.2,12.2222,0,
-11.92,46.4,-11.2,-9.17055,0,
-14.44,-7.2,92.8,-8.11262,0,
-27.16,664,25.6,-26.4932,0,
-4,1.6,54.4,-12.1984,0,
10.8099,15.2,8,234.694,0,
-1.6,8.8,0,-2.8195,0,
-40.0956,-41.6,-38.4,-46.8498,0,
-48.6837,-48.8,-48,-51.4378,0,
-15.2,248.8,9.6,0,0,
-28.28,-28,-27.2,-38.4305,0,
-2.82737,-36,-36.8,-21.4235,0,
-6.36,-2.4,27.2,-5.11601,0,
-35.663,-36,-35.2,-35.4479,0,
-19.1524,224.8,-6.4,-22.7895,0,
-55.7389,-68,-60.8,-57.2103,0,
-35.76,-22.4,-9.6,-23.4441,0,
-13.8,36.8,-12.8,-9.97481,0,
-8.8,308,11.2,-4.0266,0,
-130.748,-132,-131.2,-132.78,0,
-4.1141,0.8,44.8,-13.9731,0,
-13.56,-1.6,-9.6,-13.4317,0,
111.56,-4.8,-8,-5.84921,0,
-8.40785,-28,-24,-30.5252,0,
-209.521,-210.4,-208,-189.804,0,
-31.318,740.8,20.8,0,0,
39.366,-8.8,6.4,-4.19853,0,
15.635,-11.2,-12.8,-11.2245,0,
-3.83245,66.4,1.6,-5.63901,0,
-64.8379,-57.6,-65.6,-74.5555,0,
21.5412,0,-14.4,-7.28182,0,
-440.52,-440.8,-441.6,-453.877,0,
-5.23493,-15.2,-12.8,-24.9049,0,
-4.8,-6.4,46.4,-4.0266,0,
-11.2,289.6,9.6,0,0,
-59.7622,-60.8,-57.6,-61.6299,0,
0.327712,1.6,9.6,0,0,
-3.09637,3.2,49.6,-5.73154,0,
-7.10201,-25.6,-24,-16.8092,0,
-287.186,-288,-288,-289.73,0,
-89.6,88.8,89.6,574.009,0,
0,6.4,0,0,0,
-67.7594,-67.2,-68.8,-67.4844,0,
-0.35777,20,-1.6,0,0,
-28.0583,79.2,-16,-17.0375,0,
-46.4,40,1236.8,0,0,
65.2261,3.2,0,-15.5747,0,
-450.242,-449.6,-449.6,-458.309,0,
-4.92,-4.44089e-16,28.8,-19.502,0,
-15.16,230.4,9.6,0,0,
-0.8,34.4,0,0,0,
-12.791,-16,-14.4,-16.3159,0,
-8.96,100,8,-11.585,0,
0,0,16,0,0,
-38.4,752.8,8,0,0,
30.926,3.2,-8,-1.65737,0,
-13.6459,108,-4.8,-7.15531,0,
-11.88,-3.2,24,-9.95053,0,
-132.422,-132.8,-132.8,-135.829,0,
-48.6896,-49.6,-51.2,-53.553,0,
-219.347,-220.8,-220.8,-226.663,0,
-7.2,272,-4.44089e-16,0,0,
-215.658,-216.8,-214.4,-214.643,0,
-13.6,3.2,9.6,-11.8269,0,
-3.4,-2.4,-4.8,-4.20434,0,
-27.4556,-28.8,-22.4,-1.2279,0,
-37.6079,-39.2,-36.8,-32.7365,0,
-3.04,-4.8,3.2,-4.88826,0,
-1.88,106.4,8,0,0,
18.5651,1.6,3.2,-4.03846,0,
-40.8,16.8,-14.4,-3.4408,0,
-9.68,-1.6,164.8,-6.4126,0,
-0.04,-2.4,-1.6,-4.97202,0,
-27.12,758.4,33.6,-4.3358,0,
-14.8928,-13.6,35.2,-29.2184,0,
-6.3941,20,-6.4,-5.79424,0,
-12,148.8,14.4,0,0,
-154.524,-157.6,-156.8,-157.133,0,
-296.928,-298.4,-297.6,-322.084,0,
-111.541,-120,-116.8,-118.349,0,
51.6768,-7.2,-4.44089e-16,-12.4531,0,
-62.32,-61.6,-62.4,-64.0619,0,
-25.6,546.4,32,0,0,
-2.4,3.2,38.4,-8.15797,0,
-0.16,-4.8,51.2,-7.78734,0,
-86.7353,-87.2,-86.4,-87.7256,0,
-12.72,12.8,305.6,-2.67853,0,
-56.7297,-56.8,-56,-57.8394,0,
0.72,-4,17.6,1.482,0,
-7.93063,-10.4,6.4,-8.05321,0,
-176.24,-173.6,-177.6,-177.381,0,
-20,10.4,310.4,-6.78114,0,
-2.39759,41.6,-6.4,-19.4742,0,
-19.2,402.4,6.4,-14.0889,0,
-27.2,158.4,3.2,-4.64906,0,
-23.2,10.4,-16,-10.5123,0,
0.487551,6.4,22.4,0,0,
-41.4341,-40,-35.2,-57.1115,0,
-14.12,166.4,6.4,-9.63725,0,
-28.9208,-29.6,-28.8,-29.2228,0,
-16.84,125.6,8,0,0,
-8.0341,-10.4,6.4,-14.7944,0,
97.0197,-4,1.6,-5.63901,0,
-26.36,778.4,35.2,0,0,
-33.2245,-31.2,-33.6,-32.8005,0,
-150.595,-145.6,-152,-151.301,0,
-20.4975,229.6,16,2.8272,0,
26.772,2.4,1.6,-13.9866,0,
-0.802,-8.88178e-16,8,-11.9786,0,
-22.6594,-23.2,-20.8,-25.484,0,
-64.8,28.8,1076.8,0,0,
-41.76,-40.8,-41.6,-45.6382,0,
-99.52,-100,-96,-114.222,0,
-80.6803,-81.6,-78.4,-80.1019,0,
-6.44922,-6.4,8,-12.1984,0,
-13.6,264,8,-6.55424,0,
66.623,-1.6,-3.2,-21.9898,0,
-87.1262,-89.6,-92.8,-59.6078,0,
-2.87899,7.2,9.6,112.8,0,
-2.31099,-4.8,9.6,2.11533,0,
-11.962,-4.8,195.2,-15.4325,0,
3.97168,4,-1.6,118.774,0,
-27.92,-32,-24,-31.5145,0,
-27.2,22.4,38.4,250.258,0,
-11.7834,132,8,-1.61241,0,
-13.118,-12,-1.6,-12.4531,0,
-9.06188,1.6,48,-8.05321,0,
-6.32,-4,3.2,-10.2823,0,
-242.4,334.4,305.6,2453.84,0,
64.4947,-0.8,3.2,0,0,
-23.2,4.8,-17.6,-26.576,0,
-16.92,100.8,9.6,-1.97026,0,
-19.52,-14.4,1.6,-15.375,0,
-20.8,-9.6,-14.4,46.2952,0,
-53.92,-53.6,-51.2,-59.4749,0,
-18.322,300.8,16,-17.6891,0,
-109.993,-112,-112,-111.908,0,
-9.00934,-10.4,24,-18.3247,0,
-11.2159,-14.4,-8,-16.3362,0,
-58.4,-50.4,-49.6,-51.0225,0,
-99.8798,-100.8,-97.6,-106.352,0,
-7.2,433.6,16,0,0,
-19.7563,-20,-20.8,-21.4577,0,
-12.88,-11.2,56,-7.98246,0,
-0.84,-3.2,11.2,-4.84726,0,
-10.32,195.2,-3.2,-5.0547,0,
-13.64,1.6,147.2,1.52,0,
62.901,-1.6,-6.4,-12.6625,0,
-120.957,-121.6,-120,-128.689,0,
6.078,24,-4.44089e-16,-1.52,0,
-28.8,752,28.8,-5.63901,0,
-16.282,228,6.4,0,0,
-39.7749,-41.6,-40,-50.542,0,
-21.72,-8,104,-14.9201,0,
-40.04,139.2,-14.4,-13.643,0,
30.1005,-1.6,-1.6,-17.5288,0,
72.5281,0.8,-6.4,-2.1679,0,
-3.92,0,75.2,-8.51007,0,
-21.6,34.4,-11.2,-17.1733,0,
-12.04,-13.6,19.2,-14.6447,0,
40.519,-5.6,-3.2,-3.34378,0,
-13.7308,292,11.2,-9.17055,0,
-6.339,-9.6,-11.2,-12.3991,0,
-25.6,775.2,44.8,0,0,
-9.68,-12,-11.2,-12.8,0,
-5.78578,-2.4,19.2,-8.13617,0,
-32.357,-32.8,-33.6,-33.7302,0,
-4.8,1.6,174.4,-10.232,0,
8.59518,-12.8,-6.4,-24.3753,0,
-669.251,-670.4,-670.4,-680.65,0,
-4.6,-4,0,-12.9584,0,
-84.36,-84,-73.6,-88.9507,0,
-7.758,-8,20.8,-13.9731,0,
23.842,3.2,4.44089e-16,215.578,0,
-18.44,49.6,4.8,-8.70158,0,
-23.52,-15.2,16,-30.8062,0,
-14.701,-15.2,-14.4,-15.3871,0,
-22.4,857.6,33.6,0,0,
-4.72,-0.8,22.4,-10.232,0,
-70.839,-70.4,-67.2,-71.1757,0,
-6.52,108.8,9.6,0,0,
-92.623,-94.4,-96,-93.2693,0,
-6.804,-6.4,8,-24.1308,0,
-43.7942,-44,-48,-49.0795,0,
-7.2,-7.2,-6.4,-7.2,0,
-29.6,799.2,35.2,0,0,
-3.79267,-4,-1.6,-16.3159,0,
-7.2,4.8,259.2,0,0,
-17.5137,-17.6,-11.2,-22.2624,0,
-4.76,32,0,-11.3406,0,
-7.122,-7.2,12.8,-8.91577,0,
-1.80012,-3.2,4.44089e-16,-6.22653,0,
-8,310.4,16,0,0,
-15.28,30.4,-3.2,-6.55424,0,
-4.88,-3.2,30.4,-8.84457,0,
-53.2313,-53.6,-51.2,-61.844,0,
-53.04,-55.2,-52.8,-56.6367,0,
-1.56,16,0,0,0,
-41.33,-40.8,-40,-50.9467,0,
-16.2721,18.4,16,539.392,0,
-7.70795,-7.2,-6.4,-11.0662,0,
-91.2702,-92,-92.8,-96.5897,0,
-34.2403,-36,-30.4,-40.3098,0,
-5.68,-1.6,27.2,-12.1984,0,
41.7667,-4.8,-4.8,-2.87584,0,
-11.2,-12.8,-11.2,-11.5307,0,
-292.8,394.4,388.8,2961.08,0,
12.958,-6.4,0,-0.0878304,0,
-54.8264,-58.4,-68.8,-60.0895,0,
-11.5227,-8,17.6,-9.5651,0,
-5.6,2.4,22.4,-7.78734,0,
3,-4,12.8,-1.52,0,
-77.017,-77.6,-78.4,-95.2358,0,
-568.507,-572.8,-568,-579.491,0,
-2.36,37.6,0,-11.0043,0,
-74.8213,-74.4,-73.6,-84.7352,0,
-8,465.6,19.2,0,0,
-7.98422,2.22045e-16,52.8,-2.73737,0,
-8.49971,-10.4,-11.2,-21.4714,0,
-16.8461,-16.8,-14.4,-18.3089,0,
-41.96,-41.6,-24,-56.1341,0,
3,-1.6,4.44089e-16,-3.86386,0,
-48.3772,-48.8,-48,-50.7353,0,
-18.32,25.6,22.4,499.201,0,
0.46887,0.8,3.2,-5.37181,0,
1.52,35.2,4.8,0,0,
-4.244,-2.4,20.8,-22.7895,0,
-3.45734,-3.2,-3.2,-5.66869,0,
-7.2,471.2,11.2,0,0,
-0.04,5.6,-3.2,-8.71202,0,
-2.4,3.2,8,140.08,0,
-51.36,-52,-51.2,-62.5171,0,
-49.4107,-48,-41.6,-48.2196,0,
-119.2,1847.2,91.2,-4.90054,0,
-4,-4,-3.2,-4.682,0,
-43.3158,-45.6,-43.2,-46.9021,0,
-5.01883,4,-3.2,-8.05633,0,
43.528,-2.4,4.44089e-16,-1.47094,0,
-3.62807,30.4,-4.44089e-16,-6.37785,0,
-8.2,119.2,-9.6,-15.5559,0,
-4.4801,22.4,-1.6,-6.87706,0,
-22.96,-14.4,-14.4,-17.0032,0,
-168.655,-169.6,-168,-169.049,0,
1.48,-0.8,-1.6,34.4823,0,
-27.96,-10.4,4.8,-15.8747,0,
-16,45.6,4.8,0,0,
-55.8589,-58.4,-62.4,-58.2351,0,
-19.36,169.6,-12.8,-4.3358,0,
-27.32,96,3.2,-4.81471,0,
2.4,72.8,4.8,0,0,
-130.305,-131.2,-131.2,-137.064,0,
-20.76,-1.6,171.2,0.389273,0,
7.34876,34.4,-1.6,0,0,
-10.44,71.2,6.4,0,0,
-15.36,88,4.8,-0.079084,0,
35.701,3.2,4.44089e-16,0,0,
-12,-12,-9.6,-14.7944,0,
-7.75321,-4.8,14.4,-8.05321,0,
-7.28,71.2,4.44089e-16,0,0,
-225.503,-228.8,-227.2,-229.871,0,
-6.3375,-9.6,-9.6,-15.9318,0,
-9.05698,-10.4,38.4,-15.7563,0,
-121.6,88,110.4,630.32,0,
15.982,-5.6,-4.8,-3.63791,0,
-20.8815,-8,99.2,-7.60376,0,
-17.4392,76,-4.44089e-16,-23.3977,0,
-90.4,2010.4,62.4,0,0,
-7.96,-7.2,-8,-10.232,0,
-238.663,-239.2,-241.6,-241.612,0,
-102.091,-102.4,-100.8,-125.622,0,
-104.644,-104.8,-102.4,-108.162,0,
-68.786,-70.4,-70.4,-73.26,0,
-189.84,-188.8,-188.8,-149.496,0,
-16.7345,-16.8,-14.4,-21.4259,0,
-3.16,3.2,9.6,63.4866,0,
-6.44,17.6,-1.6,0,0,
-0.76,45.6,4.8,0,0,
-1.28641,0.8,16,-2.77666,0,
-191.766,-193.6,-193.6,-197.527,0,
-4.76,12,1.6,0,0,
-12.8282,11.2,57.6,-9.42378,0,
-55.4361,-52,-56,-56.2987,0,
-53.4,-53.6,-52.8,-52.088,0,
11.1213,1.6,0,0,0,
-4.95073,-9.6,-8,-15.5747,0,
-9.58807,56.8,17.6,0,0,
6.84,78.4,-3.2,0,0,
-4.04,4,-1.6,107.312,0,
162.71,2.4,-4.44089e-16,-18.2125,0,
-8.08,0.8,24,-10.5024,0,
-14.7799,-16,-14.4,-26.548,0,
-15.16,83.2,-8,-17.0201,0,
-94.5379,-96,-94.4,-95.6342,0,
1.04223,1.6,8,0.779601,0,
-5.2655,21.6,-4.8,-4.04633,0,
83.6884,6.4,-11.2,0,0,
-6.56,150.4,4.8,-12.9217,0,
-710.326,-708.8,-708.8,-715.708,0,
-25.32,14.4,-22.4,-15.8553,0,
9.96,-5.6,11.2,111.779,0,
-8,-7.2,-8,-8,0,
-3.08,44,-3.2,0,0,
-3.16,0,8,111.838,0,
-2.36,22.4,-1.6,-0.816986,0,
-111.194,-110.4,-107.2,-114.351,0,
68.9903,-4,-6.4,-2.964,0,
-8.76,40,4.44089e-16,-10.1141,0,
-13.8,53.6,-8,-6.80741,0,
-5.33074,-5.6,-4.8,-5.6,0,
-20.2693,672.8,24,0,0,
31.4578,-10.4,-16,-19.3681,0,
-113.4,-113.6,-113.6,-112.821,0,
-48.6496,-48.8,-48,-48.946,0,
-20.88,232.8,-1.6,0,0,
0.37074,1.6,51.2,0,0,
3.57383,-9.6,-9.6,-6.87706,0,
-644.082,-644.8,-641.6,-653.366,0,
-8,2.4,203.2,-8.05321,0,
-0.8,1.6,-1.6,0,0,
3.84,-1.6,-3.2,-13.9731,0,
-184.373,-184.8,-176,-194.342,0,
-39.092,-43.2,-27.2,-52.6039,0,
0.8,57.6,3.2,0,0,
-40.6,-41.6,-38.4,-41.9786,0,
-1.52,247.2,9.6,0,0,
-2.9659,-6.4,28.8,-19.502,0,
14.6,3.2,3.2,0,0,
-111.2,-109.6,-110.4,-112,0,
-29.64,221.6,14.4,0,0,
-69.6,-70.4,-65.6,-69.6,0,
102.279,0.8,-3.2,-2.97534,0,
-14.4,446.4,24,0,0,
-118.2,-116.8,-121.6,-100.276,0,
-131.511,-128.8,-131.2,-136.439,0,
-23.1081,-23.2,-24,-22.6642,0,
-15.32,144.8,1.6,-6.0992,0,
-11.44,-11.2,-11.2,-14.5732,0,
-2.2662,-4.8,48,-2.08167,0,
-139.92,-140,-137.6,-142.319,0,
-4.08,-8,49.6,-8.51007,0,
8.53193,24,1.6,0,0,
-5.396,-16,9.6,-29.1568,0,
-12.8,1.6,38.4,-0.76,0,
-59.5068,-59.2,-57.6,-69.8619,0,
-230.475,-231.2,-230.4,-237.181,0,
-6.36,-3.2,12.8,-7.00265,0,
-13.0481,-15.2,-12.8,-17.0201,0,
-33.8652,-31.2,-22.4,-36.0555,0,
-8,5.6,296,0,0,
-14.36,-14.4,-14.4,-13.6,0,
-120.285,-121.6,-120,-128.715,0,
82.1375,-7.2,-14.4,-5.2337,0,
-42.8822,-22.4,8,-30.816,0,
-16.7587,282.4,12.8,-5.89622,0,
-385.4,-384.8,-385.6,-397.979,0,
-22.7945,-20.8,-24,-23.6171,0,
-40.8,912.8,38.4,1.34038,0,
-8.08,70.4,-9.6,0,0,
-1.84661,35.2,-9.6,-4.13137,0,
-45.7329,-48.8,-44.8,-58.5292,0,
-4.88,4,17.6,-4.96784,0,
-157.759,-159.2,-158.4,-161.434,0,
-2.22877,41.6,-4.8,-3.87101,0,
-48.72,-43.2,-49.6,-68.1213,0,
-10.64,249.6,6.4,-18.3905,0,
-3.39777,79.2,3.2,-12.6843,0,
-41.96,-43.2,-46.4,-47.4126,0,
-340.126,-341.6,-340.8,-340.143,0,
-16.84,-17.6,11.2,-14.7644,0,
-7.09594,-4,-9.6,-20.3668,0,
0.167484,64.8,6.4,2.00963,0,
-4,3.2,56,2.964,0,
1.30321,-4,22.4,0,0,
-81.88,-84,-83.2,-83.0807,0,
2.41193,46.4,4.8,0,0,
51.7295,-4,6.4,-15.5747,0,
24.0449,-2.4,0,-12.1984,0,
-60.7136,-60,-59.2,-63.5866,0,
-607.056,-605.6,-606.4,-610.243,0,
-20.64,94.4,19.2,0,0,
-27.9249,37.6,-1.6,4.98692,0,
-85.1442,-85.6,-81.6,-95.2306,0,
-102.79,-108.8,-112,-108.821,0,
-20,429.6,11.2,0,0,
-14.2201,272.8,-17.6,-15.043,0,
-13.3854,-10.4,-3.2,-10.6348,0,
-36.8,700,20.8,5.96539,0,
-57.7747,-58.4,-59.2,-64.0497,0,
-1.6,-1.6,4.8,-4.86227,0,
5.28,0.8,38.4,0,0,
-5.56,-5.6,-4.8,-5.522,0,
-0.8,2.4,16,1.52,0,
11.44,3.2,-4.8,58.9042,0,
-7.84,5.6,24,0,0,
-12.16,96,-3.2,-1.482,0,
-24.924,-5.6,-19.2,-23.7863,0,
-14.52,-15.2,-4.8,-16.5576,0,
-6.6539,-8,-9.6,-12.2811,0,
-4,40.8,-1.6,0,0,
-57.8765,-58.4,-57.6,-73.8812,0,
-16.8,176,3.2,0,0,
-82.0796,-82.4,-78.4,-92.5696,0,
-154.532,-155.2,-155.2,-161.635,0,
-9.15022,-8.8,-6.4,-11.6335,0,
-169.735,-169.6,-169.6,-186.899,0,
-6.78807,-7.2,-6.4,-6.37797,0,
-24.722,634.4,17.6,-11.585,0,
-45.5893,-52.8,-52.8,-55.8198,0,
11.1832,-9.6,4.8,221.274,0,
-2.80844,-8.8,-6.4,-14.1175,0,
-2.44,0.8,1.6,0,0,
-45.3694,-51.2,-41.6,-55.2825,0,
1.52,7.2,65.6,0,0,
-12.8864,-16.8,-20.8,-22.1735,0,
-5.84,3.2,30.4,1.5163,0,
-0.236565,49.6,-1.6,-4.35601,0,
-11.36,86.4,1.6,-2.76333,0,
-16.84,427.2,11.2,0,0,
41.8273,2.4,-8,-4.3358,0,
-4.88,-2.4,8,-3.43853,0,
0,17.6,0,0,0,
-3.2,2.4,88,0,0,
-2.32,-3.2,4.8,-6.87706,0,
-27.4343,-28.8,-32,-28.7465,0,
-2.4,0.8,36.8,0,0,
69.7299,-4,-16,-2.41737,0,
-8.92,57.6,-6.4,-5.63901,0,
-8.08,93.6,-4.8,0,0,
-192.237,-194.4,-190.4,-192.823,0,
-592.53,-592.8,-592,-606.891,0,
-161.243,-162.4,-158.4,-166.209,0,
-140.166,-140.8,-140.8,-145.113,0,
-4,-4.8,-3.2,-4,0,
-3.12,2.4,92.8,-8.40234,0,
-352.124,-352.8,-352,-352.256,0,
-8.2,1.6,78.4,-3.30682,0,
-54.4,-53.6,-38.4,-56.0799,0,
-2.36,-3.2,16,-4.0266,0,
-33.56,672.8,36.8,-4.0266,0,
-11.04,-4.8,16,-6.98653,0,
-117.083,-117.6,-115.2,-132.621,0,
0,0.8,11.2,0,0,
-115.299,-116,-116.8,-115.526,0,
-5.10298,-6.4,4.8,-17.6891,0,
-12.8201,-10.4,-14.4,-17.5489,0,
-15.24,189.6,-1.6,0,0,
-620.862,-620,-620.8,-628.551,0,
-30.7745,-24.8,-17.6,-25.9315,0,
-1.918,98.4,-3.2,-1.11734,0,
-12.04,14.4,396.8,0,0,
-61.8931,-64.8,-65.6,-64.3393,0,
-20.16,-4,4.8,-8.80761,0,
-0.490633,2.4,35.2,-5.63901,0,
-13.5622,-12.8,-11.2,-17.1648,0,
-12.2096,-18.4,-17.6,-22.0298,0,
-0.84,-0.8,16,0,0,
-3.26926,-4,-3.2,-14.7045,0,
11.2064,0.8,-1.6,-6.40546,0,
-52.8047,-57.6,-51.2,-69.0748,0,
0,19.2,1.6,0,0,
21.8595,-14.4,-3.2,-12.3757,0,
-4.49504,87.2,9.6,0,0,
-44.76,1420.8,67.2,0,0,
-11.2,-11.2,-11.2,-12.1843,0,
-10.84,52.8,1.6,-6.18055,0,
-1.72993,-3.2,-1.6,-9.75101,0,
-5.84,38.4,-3.2,0,0,
-235.403,-236,-235.2,-243.284,0,
-3.076,52.8,-3.2,-8.43971,0,
-48.219,-49.6,-44.8,-51.9748,0,
-1.64,-3.2,3.2,54.2541,0,
-15.6957,133.6,11.2,0,0,
-0.8,-1.6,8,-7.3972,0,
-152.17,-150.4,-153.6,-154.193,0,
-51.44,-46.4,-54.4,-61.4643,0,
0.28,106.4,1.6,0,0,
-456.311,-457.6,-457.6,-451.5,0,
-2.4741,-2.4,24,-5.63901,0,
2.2,-0.8,14.4,-4.0266,0,
-19.049,-17.6,-16,-27.9121,0,
-33.6,176,8,-2.61631,0,
-23.84,692.8,35.2,0,0,
-3.802,-4,-3.2,-4.3358,0,
-40.28,-41.6,-40,-40.6729,0,
-51.4935,-49.6,-49.6,-56.3285,0,
-3.16,-4.8,-3.2,-5.63901,0,
-41.9494,1510.4,78.4,-1.52,0,
-11.08,-11.2,40,-2.33751,0,
-13.9978,296.8,11.2,-4.80436,0,
-1.6,-1.6,3.2,-0.76,0,
-114.884,-116,-115.2,-119.934,0,
-14.6587,-12.8,-14.4,-19.502,0,
-49.16,-48.8,-52.8,-54.0736,0,
-22.5541,179.2,12.8,1.31811,0,
-27.96,3.2,81.6,-10.6784,0,
-157,131.2,163.2,1044.13,0,
-110.233,-109.6,-110.4,-119.614,0,
-2.4,57.6,0,0,0,
-28.16,200,1.6,0,0,
-11.2786,-16.8,-20.8,-28.6564,0,
-20.12,57.6,-1.6,-12.2806,0,
-122.3,-120.8,-120,-127.088,0,
-48.7716,-47.2,-46.4,-48.9264,0,
-26.36,684.8,25.6,0,0,
-3.96,2.4,0,112,0,
-14.4143,128.8,-4.44089e-16,-9.17055,0,
-32.767,-32,-32,-31.3838,0,
-143.249,-142.4,-142.4,-151.801,0,
-93.0471,-98.4,-97.6,-105.462,0,
-143.018,-142.4,-140.8,-143.751,0,
-47.2,40.8,33.6,352.321,0,
-23.24,460,17.6,0,0,
22.682,15.2,8,334.504,0,
36.5173,-22.4,-51.2,-6.73005,0,
6.838,0.8,4.44089e-16,86.6234,0,
-12.68,16.8,9.6,0,0,
-62.347,-64,-62.4,-63.5211,0,
-4,4,113.6,0,0,
-8.8,470.4,22.4,0,0,
-6.95014,1.6,11.2,-1.5209,0,
44.4936,-20,-19.2,-11.9949,0,
-8.65985,-7.2,-3.2,-8.56733,0,
-25.3067,-22.4,-20.8,-26.0407,0,
-8.16,178.4,-4.8,-4.58527,0,
-28.16,-28.8,-17.6,-19.6627,0,
-492.423,-494.4,-492.8,-492.475,0,
-12.806,-8,-12.8,-18.9285,0,
0.72,-1.6,12.8,-2.1679,0,
-0.8,0,51.2,0,0,
-17.4,8,348.8,-5.79424,0,
-1.56,-2.4,9.6,-17.6891,0,
-8.18837,96,-11.2,-19.0909,0,
-8.92,2.4,57.6,-3.57951,0,
-2.4,-0.8,0,-5.00918,0,
92.7383,2.4,6.4,0,0,
0.72,-4.44089e-16,-1.6,65.6438,0,
-40.8,16,608,0.238096,0,
-12.4792,-12,-12.8,-21.4597,0,
-4,11.2,0,-0.0374464,0,
-3.04,-2.4,0,-7.74287,0,
-0.776243,-23.2,-32,-18.9285,0,
-1.6,18.4,0,0,0,
-0.7259,-3.2,1.6,-17.5206,0,
-3.722,-5.6,-3.2,-23.0586,0,
-3.96,1.6,59.2,-7.74934,0,
-67.9233,-69.6,-70.4,-72.3962,0,
-3.75777,-2.4,22.4,-9.13662,0,
0.7541,-4,25.6,-1.11174,0,
-13.76,102.4,16,0,0,
-515.154,-514.4,-515.2,-519.301,0,
14.6928,10.4,12.8,335.731,0,
-113.242,-113.6,-110.4,-113.812,0,
-17.6,133.6,4.8,-21.0564,0,
-24.3881,-13.6,-9.6,6.43175,0,
-4.56,20.8,3.2,-20.1301,0,
77.6724,2.4,1.6,0,0,
-58.2088,-57.6,-59.2,-59.6141,0,
-4.27359,21.6,-4.8,-3.0614,0,
-195.137,-196,-196.8,-207.214,0,
46.5936,1.6,-1.6,-2.964,0,
1.52,27.2,1.6,-12.3848,0,
-667.887,-668,-668.8,-675.282,0,
-4.8,-10.4,48,-8.53483,0,
-13.8955,-16,-12.8,-15.4949,0,
-46.4,1454.4,62.4,0,0,
-17.8151,-16.8,-12.8,-26.779,0,
-57.691,-58.4,-57.6,-59.7084,0,
30.6588,1.6,8,-1.6,0,
-18.8281,4,-4.8,-9.46423,0,
-9.59035,-7.2,-6.4,-20.7424,0,
-7.2,7.2,158.4,0,0,
-28.8268,-29.6,-28.8,-33.9976,0,
-4.08,2.4,38.4,0,0,
-10.3158,131.2,3.2,-11.2492,0,
-18.4,-20,-19.2,-19.2,0,
-7.04,-4,24,-11.5885,0,
25.8237,-16.8,-9.6,-27.377,0,
-16,676.8,28.8,0,0,
0,0,-1.6,0,0,
-5.06049,0,-1.6,-0.871144,0,
-20.08,-18.4,-14.4,-17.715,0,
-3.53483,4.44089e-16,208,-4.73728,0,
-35.28,-36,-33.6,-41.2326,0,
-4.8,25.6,-1.6,-0.651605,0,
0.6,32.8,-3.2,-2.1679,0,
-9.6,390.4,12.8,-6.34217,0,
